Transaction Amount,Transaction Frequency,Recipient Verification Status,Recipient Blacklist Status,Device Fingerprinting,VPN or Proxy Usage,Geo-Location Flags,Behavioral Biometrics,Time Since Last Transaction,Social Trust Score,Account Age,High-Risk Transaction Times,Past Fraudulent Behavior Flags,Location-Inconsistent Transactions,Normalized Transaction Amount,Transaction Context Anomalies,Fraud Complaints Count,Merchant Category Mismatch,User Daily Limit Exceeded,Recent High-Value Transaction Flags,Label
60.659394493472206,1,suspicious,0,0,0,unusual,1.610825334555519,12.955265043266996,55.89579196652629,3.9216637319209497,0,0,0,0.3179700025339083,0.44519120916993,2,0,0,0,0
1508.893649381632,5,recently_registered,1,0,0,high-risk,0.08206478281974022,19.434545748839597,1.3766206327172514,1.7631403236533512,1,0,0,0.6261718723005406,2.234319060302039,0,0,0,0,1
108.93816837130552,7,verified,0,0,0,high-risk,0.02606802415023504,19.423402041312418,80.07137017331532,0.047503272127581986,0,1,0,0.5191159740112891,0.8355601928998774,0,0,0,0,0
538.8122805562691,3,suspicious,0,0,0,normal,0.25000805905374457,0.8612560760034138,64.82151045585334,4.201886335841448,1,0,0,0.40800102549653505,0.5882868739012252,1,0,0,0,0
246.72366484581093,1,verified,0,0,1,high-risk,0.10402708429410254,13.278395347128521,96.08945783865991,2.2197709381266644,0,1,0,0.33733642262223285,1.1022123486622402,1,0,0,0,1
1221.1619524350301,5,suspicious,1,0,0,high-risk,0.9969243324012008,17.905497713103422,64.94711192098414,3.9010053068652644,0,0,1,0.5739334954885421,0.19241363833741632,0,0,0,0,1
810.7452027894016,1,verified,1,0,1,high-risk,0.46611015875259315,7.618498631816671,37.696581735554915,4.379563322690888,1,0,0,0.04053513898682454,0.1782149329336645,0,0,0,0,1
1131.2455476107214,1,suspicious,0,1,0,high-risk,1.2756015223121688,9.097576086179643,44.85854001538524,4.489315921138552,0,1,0,0.2884544193515629,1.4865145389397185,0,0,0,0,1
988.9214289074953,1,verified,0,0,0,normal,0.3107158552424621,12.551179154416484,9.687920501740344,1.570690515833129,1,0,0,0.4342941952443057,0.6071579521659474,2,0,0,0,0
665.7807391335184,1,suspicious,0,0,0,normal,1.203949305209615,2.739709058892559,62.43826423492808,1.7865663034640518,0,0,0,0.17825792894167136,0.5652253297545025,0,0,0,0,0
1327.156701509151,5,verified,1,1,0,high-risk,0.979118168755012,27.409782750032626,57.87099688178032,2.3184013424226375,1,0,0,0.4309643158905269,0.08658366112828174,0,0,1,0,1
84.26471720661173,2,verified,0,0,0,normal,0.5012973199992931,7.464661153056476,0.6323350750909174,1.4636281374166504,0,0,0,0.6888330963959257,1.1002405539724234,1,0,0,0,0
143.5385942818033,2,verified,0,0,0,normal,0.8129823125256216,25.065027446387354,9.138329599555151,4.3195509642151215,0,0,1,0.15347299338549475,1.0175659407386064,1,0,0,0,0
98.51930272406105,2,suspicious,0,0,0,normal,0.12909179295355086,10.743059836918459,11.05223815643608,2.8735765536339244,0,0,0,0.44876775930117907,0.23448363363322833,0,0,0,0,0
54.627100663423676,2,suspicious,0,0,0,normal,0.7259924069234716,26.699861285440335,85.57555143654105,0.7272255645129189,0,0,0,0.38213933803941846,1.1601784352883908,0,0,0,0,0
1195.438069661826,7,recently_registered,1,0,0,high-risk,0.4560646150829015,29.679680395439657,51.47937079534921,0.43539780249324367,0,0,0,0.28934922240039984,1.2177884478973524,0,0,0,1,1
2222.466823166207,5,verified,0,0,1,high-risk,1.647596188428461,21.01093507931423,68.07698960414021,2.8754667502799487,0,0,0,0.25873804492880054,0.7095822795468203,1,0,0,0,1
441.7218413672555,1,verified,0,1,0,normal,0.5290575075490177,0.1357394860567207,0.5478806624161003,4.252775023614231,0,0,0,0.5578721408320219,0.5747262306474296,0,0,1,0,0
652.6377003740649,3,verified,0,0,0,normal,1.1159108093628018,22.25892454574993,69.37595382915826,0.5003033836786508,0,0,0,0.3897739116266267,1.0881951691925966,1,0,0,0,0
545.060929574356,3,suspicious,0,0,0,normal,1.9635769107517218,14.674067631443878,2.4699971938072496,0.2627160496226433,0,0,0,0.74363981070572,0.134964030448629,2,0,0,1,0
1065.4013887161445,1,verified,0,0,0,normal,0.07911646367260401,5.724363307824057,29.611036725719508,3.309263724247438,0,0,0,0.6164587051175441,1.3749852039871477,0,0,0,0,0
953.3787933033695,3,verified,0,0,0,high-risk,0.41152955044890543,2.172352722891122,55.38655075841756,0.08758368288620366,0,0,0,0.47759351172785525,1.1402220282189643,0,0,0,0,0
889.6560454061021,3,verified,0,0,0,normal,0.8170442706146971,12.317762017404922,23.74744172354928,1.259441534432693,0,0,0,0.5042366534240438,1.268280928743671,0,0,1,0,0
228.3888432115991,3,verified,1,1,1,high-risk,0.27595400691238064,18.31949347979335,79.8383099201359,1.3280230585646002,0,0,0,0.1389393437129079,0.5646156043377866,1,0,0,0,1
1380.9032264595596,4,verified,0,0,0,high-risk,1.7702011911998021,1.430677436192448,26.610695750501566,3.6867207049179367,0,0,0,0.5375523798152173,0.27156159555340925,0,0,0,1,0
1115.4031145986537,2,verified,0,0,0,normal,0.6401524292489877,5.075822011526178,42.89676520127151,2.690160270792368,0,0,0,0.2352033240533799,0.1965074011228212,0,0,1,1,0
958.0022945561744,2,verified,0,1,0,normal,0.725130980382639,19.215938796709235,70.37099845064253,4.167780670140956,0,0,0,0.6880330490403866,0.23140062678842718,0,0,1,0,0
301.65150229585555,3,verified,0,0,0,high-risk,1.8597491322193584,17.312872107020073,1.2081691828170205,3.1274001125825066,0,1,0,1.1666297643768462,1.7790018327065977,0,0,0,1,0
1052.754421485179,1,suspicious,0,0,1,high-risk,2.633951831315831,19.909225495499534,5.063747502495863,4.980912647770441,1,1,0,0.5192631786886851,0.4246183527636533,0,0,0,0,1
2338.632103707221,4,verified,0,0,1,high-risk,0.11729107186638547,13.52319935744726,37.396875375511485,2.58954296642202,1,0,0,0.603295185110325,0.5144367213335231,1,0,0,0,1
187.97942044150167,3,verified,0,0,0,normal,1.2943769265399312,25.355737378903232,23.69435282215783,4.553194360608591,0,0,0,0.3089614092423857,0.24616715912855547,0,0,0,0,0
620.8750959472737,2,verified,0,0,0,normal,0.324788565981895,13.590210349138903,60.94885882502168,2.319754090653905,0,0,0,0.3212367913996629,0.4701704714615107,0,0,0,0,0
301.9272975124276,1,verified,0,0,0,normal,0.9724441148458673,24.202346377051214,16.061903973764945,4.149477769642204,0,0,0,0.5704700127961191,1.147966857216857,0,0,0,0,0
842.6873903771267,3,verified,1,0,0,high-risk,1.587332733906743,10.793147665770938,15.743056326473093,0.03345208942693301,0,1,0,0.7357103048208834,0.007637159182436376,1,0,0,0,1
1549.322449528977,2,verified,0,0,0,normal,0.04346757359151616,29.563660237383413,57.947682402558584,3.1861074337707613,1,0,0,0.6176387070160879,1.9909292460108179,0,0,0,0,0
1865.1387922679223,2,verified,1,0,1,normal,0.6450910164642434,4.707617970002262,77.21344709915715,4.102252199788063,0,1,0,0.5964505799092914,3.3544951317089016,1,0,0,0,1
757.2548658250668,1,suspicious,0,0,0,normal,0.7868032518198451,3.8470417984376537,1.9644033376992498,0.7991862034370456,0,0,1,0.44033967802704427,0.8047465439038071,2,0,1,0,0
948.9563763753572,1,verified,1,0,0,normal,0.5439938665016553,6.242815792512971,71.22856379981302,3.3893091709836303,1,0,0,0.2876557695355024,0.4992372400616929,0,0,0,1,0
1048.1538129752246,5,verified,0,0,0,unusual,1.325004913551069,20.1467724923897,5.936186139972333,2.718930048716959,0,0,0,0.5030435565108838,1.263331533316197,1,0,0,1,0
594.7361343779222,1,verified,0,0,0,normal,0.9855858722453049,8.018182375458338,65.79293940888806,3.210561041067392,0,0,0,0.36399030259467585,1.6396404139739664,0,0,0,0,0
37.87920880189004,0,verified,1,0,1,high-risk,0.5679113361688707,8.692169133638213,87.5128382824635,0.16544747274389426,0,0,0,0.6986908724830541,0.6313389419721771,0,0,0,0,1
307.5810804584616,3,verified,0,0,0,normal,0.5144601929485932,25.679775181232383,52.30518602092021,2.7864713835531836,0,0,0,0.7537024884306682,0.8881194921087123,1,0,0,0,0
246.72366484581093,1,verified,0,0,1,high-risk,0.10402708429410254,13.278395347128521,96.08945783865991,2.2197709381266644,0,1,0,0.33733642262223285,1.1022123486622402,1,0,0,0,1
2233.777766125337,4,suspicious,0,0,0,normal,0.6562547694852195,5.1153960142344514,7.9458486674625295,1.007851997580313,0,0,0,0.605732790192841,1.9561591253796162,1,0,0,0,0
1538.7812063940116,3,verified,0,0,0,high-risk,1.3012790930230616,14.628573550753378,10.404543563711321,0.1495566792369657,0,0,0,0.6764779224978438,2.5350096510952675,0,0,1,0,0
371.9420387367803,1,verified,0,0,0,unusual,0.19262605509389036,10.945124367544363,85.26535498490789,1.9674485947041764,0,0,0,0.32600028258471964,0.3382231671961948,0,1,0,0,0
1031.285470039976,2,recently_registered,1,0,0,high-risk,2.6111048908246106,15.906634711174286,87.9727178381932,2.335017550057893,0,0,1,0.020812377725299536,1.3785952256368317,0,0,0,0,1
1986.581733987204,3,verified,0,0,1,normal,0.9139739044949843,3.3888359736209974,69.05930657915296,1.764270198871939,0,0,0,0.5155498712893827,0.7799752396104394,0,0,0,0,0
328.34528234698985,2,verified,0,0,0,normal,0.7496446425153573,17.295119981113594,74.7886958679614,1.568797803481536,0,0,0,0.6114501894420765,1.7910368579487503,0,0,0,0,0
25.35590893855097,4,verified,0,0,0,normal,0.2599054825577498,12.71594918861626,4.526583386589278,0.6975875511804003,0,0,1,0.6586130423209239,1.173287733190536,0,0,0,1,0
1505.3692855948013,1,verified,0,0,0,high-risk,1.4906543260269347,15.866310949608277,92.83709399187097,0.01946743482352964,0,1,0,0.43875317207582853,0.15115487016053103,0,0,0,0,1
520.1072609199273,0,recently_registered,0,1,0,normal,0.392743957169927,13.825462454450497,71.50537370054492,4.1697096285097714,0,0,1,0.5439323785071889,0.9171075114077515,0,0,0,0,0
1172.1292902851337,1,verified,0,0,0,high-risk,0.9333375765425094,4.868638177729492,65.66384673073775,2.1129011435247778,0,1,0,0.09212842705234969,0.8744755003298011,0,1,1,1,1
1240.0839716678522,3,verified,1,0,0,normal,0.20613512180723223,13.865604115072962,73.47099481670243,0.06855706613778101,0,1,0,0.37152316602142,0.0393975267020319,0,1,0,0,1
963.2606073252999,1,verified,0,0,0,normal,0.38416450040484684,12.106233296782039,4.342431870936203,4.580111836255371,0,0,0,0.6030517688449218,1.1687604014700939,0,0,0,0,0
139.8538445012143,6,verified,0,0,0,normal,1.6164638398916888,29.29483808757655,4.13692739382403,2.9366314137948573,0,0,0,0.6228813855700837,1.5120669005799583,1,0,0,1,0
285.1073449415669,1,verified,1,1,1,high-risk,0.9957098080533059,11.71796010595956,91.6340858398095,4.3831114075256234,0,0,0,0.7043327405927318,0.8382674580210698,0,0,0,1,1
1486.8438967534653,1,verified,0,0,0,high-risk,0.911406569994917,0.8363349969581713,8.545090594187588,3.960847542310516,0,1,1,0.6138436424305278,0.7585188132745649,0,0,0,1,1
104.23502164986351,2,recently_registered,0,0,1,high-risk,1.6544597849690168,4.765660299301784,24.187914663891174,0.36875687372811106,0,1,0,0.7651924756231232,1.6489375227291574,0,0,0,0,1
427.4121388629335,3,verified,0,0,0,high-risk,0.34343091167498974,20.22035080485525,24.921016962219223,3.8575535643592085,0,0,0,0.7034188411466874,1.9772014980098593,0,0,0,0,0
1329.521338379568,2,verified,0,1,0,normal,1.7930681222135039,27.862401738948833,46.424044600143844,1.3039837373598733,1,0,0,0.21304268292556172,2.084420238782094,0,0,1,1,0
672.4062866324161,5,verified,0,0,0,normal,0.2812797437476499,4.365659138057421,7.080392905972522,1.500576710344349,0,0,0,0.4161530797806012,0.9069435616942145,0,0,0,0,0
792.2529882045604,3,verified,0,0,0,normal,1.3847655413747701,0.0920356286091828,67.72108871427446,3.198533266966572,0,0,0,0.3238850554112694,0.5066984319365315,0,0,1,0,0
2422.70702632693,2,verified,0,0,1,high-risk,0.024458823884545462,0.8022058231720042,27.59994389541237,0.0034134752680037295,1,0,0,0.5695840292837904,0.2612852523835568,3,0,0,0,1
1744.5298320633576,6,verified,1,0,0,high-risk,0.3400053026852661,14.035070282799277,62.6938421367226,0.07427140189767589,0,0,0,0.6119473618503429,2.7531988866877386,0,0,0,0,1
1788.7312013985868,0,suspicious,0,0,0,high-risk,0.4706354329201218,11.222051695019251,68.25389286863025,1.8323205649776382,0,1,1,0.8200594669633263,1.9886206967784197,0,0,0,0,1
622.7086444492694,7,verified,0,0,0,normal,0.7468122501537761,8.196119056904532,94.58815325785255,0.37090719289945784,0,1,0,0.567822864572253,0.06335406995619766,0,1,0,0,0
3359.7820807618855,3,recently_registered,0,0,0,high-risk,0.8987769366104802,22.184810859134934,78.12438482153047,2.241296439918659,0,0,1,0.33775142238365996,1.566894066411239,0,0,0,1,1
555.8684917512196,4,verified,0,0,0,normal,1.1831287437541813,11.885817521189011,96.757380611827,4.02781125898796,0,0,0,0.1447798464268597,0.06332289970961838,2,0,0,0,0
864.7144627595175,2,verified,1,0,0,high-risk,0.0227843057557544,16.12417002806678,15.745811467569816,4.35871549065666,0,0,0,0.6264661817043511,0.2461535410266123,0,0,0,0,0
137.43081564721098,1,verified,0,0,0,normal,1.5076150059478808,11.724632765902673,36.34615101204181,0.5804191032481193,1,0,0,0.3721226428011465,0.7071337921479718,1,1,0,0,0
555.8684917512196,4,verified,0,0,0,normal,1.1831287437541813,11.885817521189011,96.757380611827,4.02781125898796,0,0,0,0.1447798464268597,0.06332289970961838,2,0,0,0,0
1788.7312013985868,0,suspicious,0,0,0,high-risk,0.4706354329201218,11.222051695019251,68.25389286863025,1.8323205649776382,0,1,1,0.8200594669633263,1.9886206967784197,0,0,0,0,1
2168.095242015147,1,recently_registered,1,0,0,high-risk,0.5974659807548183,2.846216421407691,33.48225742060495,0.4279666930682441,0,1,0,0.4192554079188624,0.5335450574909614,0,1,0,1,1
1150.0920656466603,2,verified,0,0,0,high-risk,1.0478264057954687,16.71871188057693,63.327413799728724,0.28830769785915145,0,1,0,0.21529663613729189,0.6291215347722944,1,0,1,0,1
156.85591258306823,5,verified,0,0,0,normal,0.5963470194961549,25.00463092001511,16.193274208625084,1.1647639475775262,0,0,0,0.4902543447769102,0.4355938417491247,1,0,1,0,0
1012.1401692617873,1,verified,1,0,0,normal,3.0,21.919753993839926,75.57656024252158,3.383926403393401,0,1,0,0.5119156814400107,0.6992938719411462,1,0,0,0,1
1358.2436327456398,3,recently_registered,0,0,0,normal,0.10967555709946011,7.804494663383328,54.807389911970205,0.3368789039491743,1,0,0,0.40120395181876745,0.5922442148067193,0,1,0,0,0
613.9972032020962,1,verified,0,0,0,unusual,0.8328832498767986,23.080655993847145,16.29516140856345,4.909148987674963,0,1,0,0.2556733966267361,1.5485918156302965,2,0,0,1,0
1124.622853502343,5,verified,0,0,0,high-risk,0.13629212988931177,17.279108944351602,12.021884879855238,3.184858081915533,1,1,0,0.6677385595983972,1.0896499441299659,0,0,0,0,1
641.9310398104586,2,suspicious,0,0,0,normal,1.159274238806896,24.597927452524324,6.86445863380809,1.139981923208973,0,0,0,0.7117746144885677,0.03511466673132446,2,0,0,0,0
311.3388075084737,5,recently_registered,0,0,0,normal,0.5915066086101389,22.079966534413696,68.50554656097223,1.3969506414749966,0,0,0,0.542732405815432,0.18893458697912613,1,1,0,0,0
365.93928141700735,3,verified,0,1,0,normal,1.081717854348565,16.69895500588665,78.40758252908618,1.7014099201171018,0,0,0,0.6232334011224505,0.27064937293096536,0,0,1,1,0
304.08763097981,6,verified,0,0,0,normal,1.3992303485500728,17.022154149733623,23.76266610890283,2.4296834206605067,0,0,0,0.3228121039704479,1.4566219953184745,0,0,0,1,0
964.7470287572542,3,verified,0,0,1,normal,1.442511449557009,9.997246595160888,40.02473476503311,4.950537721547106,0,0,0,0.2324711944133258,0.7179769993337264,0,0,0,1,0
4271.625210202446,3,verified,0,0,1,high-risk,2.4325883077274644,2.4423247577521745,29.25017311733853,2.696698733690238,1,0,0,0.4478938005010401,0.18878024286369352,1,0,0,1,1
484.9435850164312,5,verified,0,0,1,normal,1.0277814794804245,2.181959594340921,49.728282843526564,1.7339644866746617,0,0,0,0.6718082650263274,1.5344256862229229,1,0,0,0,0
586.5969236814392,3,verified,1,0,0,high-risk,1.8281903686893821,24.34190292001053,22.941681609714514,2.7779445179035718,0,1,0,0.5719596485632492,0.37401470794626274,0,0,1,0,1
1089.851540550276,1,verified,1,0,0,high-risk,0.5260683755410771,18.739931672636278,40.32809344575748,0.9698552601032762,0,0,0,0.9794821104283105,0.5001028492827724,2,0,0,0,1
219.60102392728245,8,verified,0,0,0,normal,1.4231061387442037,3.1093143624863897,39.21112236365124,2.725733778418344,1,0,0,0.7652889855971843,0.6252533171922682,0,0,0,0,0
1221.1619524350301,5,suspicious,1,0,0,high-risk,0.9969243324012008,17.905497713103422,64.94711192098414,3.9010053068652644,0,0,1,0.5739334954885421,0.19241363833741632,0,0,0,0,1
3720.8614548522028,2,verified,0,0,0,high-risk,0.1680072634001893,19.58943104408742,42.591328736925945,3.037214639518716,1,0,0,0.6204585017177626,1.3285517983891408,0,1,0,0,1
129.22330272947286,5,verified,0,0,0,high-risk,0.6911701303490083,3.7915449893871345,89.81345867600943,3.4187773158676142,0,0,0,0.27866485461613066,0.04707574014279336,0,0,0,1,0
458.8429223716421,3,recently_registered,0,0,0,unusual,0.16938144733194008,0.741777699930426,58.765106646888064,2.11855320005283,0,0,0,0.6131455024523489,0.4479670179071227,0,0,1,0,0
291.256367237229,7,recently_registered,0,0,0,normal,0.902723911763124,14.567880889158008,68.63678686871607,4.449904714418417,0,0,1,0.2749426268106986,0.631183574476574,0,0,0,0,0
503.1803997036616,6,verified,1,1,1,high-risk,0.9729834403637128,16.816032998201543,78.00527015167606,2.838214483214724,0,0,0,0.5561272159064297,1.2950942648283126,1,0,0,0,1
79.27198310638528,1,verified,0,0,0,high-risk,0.280753858494003,2.4387900364360626,48.71096968850349,4.511174857648916,0,0,0,0.48470132717934644,1.1487919545779675,0,0,1,1,0
1839.664231913008,2,verified,0,0,0,high-risk,0.3498470936403671,4.158319522166903,62.874277690883304,0.5791542405146238,0,1,0,0.18525512388361826,0.4502378951203723,0,0,0,0,1
1734.348655295476,2,verified,1,0,0,high-risk,0.5815646359546841,25.374066402748333,96.16336262681793,0.11198978653622793,0,0,0,0.3920201127976773,3.1358769347127837,0,0,0,1,1
55.57097850273974,1,recently_registered,0,0,0,normal,1.3349649907517755,4.767483555214121,14.751207657217725,4.336855157770879,0,0,1,0.6398781768713823,1.9715534692870507,0,0,1,0,0
639.0773382633057,0,verified,0,0,0,normal,0.8010404956699603,6.774200786447299,69.36662656651109,0.3336227810621223,0,0,0,0.42346592566562946,0.3912993923804429,1,0,0,0,0
308.564736470927,2,recently_registered,0,0,0,normal,0.9971186012749929,21.48241182365379,13.392640745829143,1.757727264615131,0,1,1,0.46268004375248534,2.426049411609504,1,0,0,0,0
1148.565420024942,4,verified,1,0,0,high-risk,0.10623580268947014,20.058655711590298,83.36447130402547,2.5765341040735383,0,0,0,0.5008144583990818,0.10427267476582004,0,0,1,0,1
237.0039852748403,3,verified,0,0,0,normal,0.3487642833454027,20.780449040518622,25.774269580664853,4.978572133023978,1,0,0,0.51939934485993,1.3264008886672012,0,0,0,0,0
3320.490005747775,4,verified,0,0,0,high-risk,1.6854596425775963,12.113434455553975,53.46576960845321,4.167626556987977,0,0,0,0.5024973107175424,1.8934903926329687,1,1,1,0,1
236.6476652788393,1,verified,0,0,1,high-risk,1.2934461004476565,6.57592691669506,5.6444951266981676,4.137944771901433,0,1,0,0.1976827942772189,0.7445234107051183,2,0,0,1,1
1098.6080171405274,8,verified,1,0,0,high-risk,0.416793644211278,9.150165399027589,66.7951360801566,2.1983441114760764,0,0,0,0.29989492774787996,0.7052963621148634,0,0,0,0,1
1195.4142817518211,1,verified,1,0,0,high-risk,0.19612264189968728,9.662041670003616,2.4670524578585096,4.641666332148881,1,0,0,0.5861401135627657,0.14340689100124973,0,1,0,1,1
1370.7235304485773,2,verified,1,0,1,high-risk,1.633258027477163,3.705592197554922,46.66130611824363,3.0438628260475435,0,1,1,0.2785373858310779,0.7388183491697244,0,0,0,0,1
2419.952012268837,1,verified,0,0,0,high-risk,0.0003029511930833047,12.812781489069256,82.3056866707448,4.364374020256868,0,1,0,0.4223406798688824,1.5537205068430362,1,0,0,0,1
586.5969236814392,3,verified,1,0,0,high-risk,1.8281903686893821,24.34190292001053,22.941681609714514,2.7779445179035718,0,1,0,0.5719596485632492,0.37401470794626274,0,0,1,0,1
37.87920880189004,0,verified,1,0,1,high-risk,0.5679113361688707,8.692169133638213,87.5128382824635,0.16544747274389426,0,0,0,0.6986908724830541,0.6313389419721771,0,0,0,0,1
3082.397979327915,4,verified,1,0,0,normal,1.4776202018525373,11.381987302178354,99.9484060501347,3.1885686369430246,0,0,0,0.636800379526413,0.07119637072499833,0,0,0,0,1
810.7452027894016,1,verified,1,0,1,high-risk,0.46611015875259315,7.618498631816671,37.696581735554915,4.379563322690888,1,0,0,0.04053513898682454,0.1782149329336645,0,0,0,0,1
911.571481451859,5,verified,0,0,1,unusual,1.2147415559442194,23.145337506195435,29.90890385717765,2.0318147121943197,0,0,0,0.09664333968644856,0.3454111777646307,0,0,0,0,0
82.75525456206086,3,recently_registered,0,0,0,high-risk,1.359431960167649,27.03282826953715,44.33112930826827,3.210256079846795,0,0,0,0.7727990484339352,1.2163267430194056,0,0,0,0,0
814.0389102622788,1,suspicious,1,1,1,high-risk,0.8062495343391591,29.549367865893892,40.772458799359946,3.434065031663787,1,0,0,0.7310030159715364,0.5238559357770753,0,0,1,0,1
1114.9884873066317,3,verified,0,0,0,high-risk,0.5908636520397211,0.8777267048196236,37.57643256340572,1.2758148946262315,0,0,0,1.0059475571968026,0.41034942440931155,0,0,0,0,0
1744.5298320633576,6,verified,1,0,0,high-risk,0.3400053026852661,14.035070282799277,62.6938421367226,0.07427140189767589,0,0,0,0.6119473618503429,2.7531988866877386,0,0,0,0,1
264.1409874413363,3,verified,0,0,0,normal,0.5282329965144172,19.04231383715216,39.809221092369306,2.0751602152119446,0,0,0,0.37018960522848876,1.2672514287442163,0,0,0,0,0
596.9985827685188,3,verified,1,0,0,normal,1.052488702482482,22.5989324901093,76.65021903026863,4.875166217330677,1,0,0,0.5714404615709503,0.7770719940687475,2,0,0,0,0
2132.9331994016493,1,recently_registered,0,0,0,high-risk,1.068541063752662,21.28396201269196,96.54933701488045,3.8922735726684055,0,1,0,0.8722763794429143,0.2788355596417997,1,0,0,0,1
1865.1387922679223,2,verified,1,0,1,normal,0.6450910164642434,4.707617970002262,77.21344709915715,4.102252199788063,0,1,0,0.5964505799092914,3.3544951317089016,1,0,0,0,1
15.835594071890103,4,recently_registered,0,1,0,normal,1.354516335433257,18.57273475825991,5.67036680663896,4.987681228827574,0,0,0,0.16874270553232018,2.3143211181425967,1,0,0,0,0
175.92365228022987,3,verified,0,0,1,normal,0.32933851561377553,6.949495463526601,89.9912104716512,0.9642786513628532,1,0,0,0.5333869707168993,1.0902532214275131,2,0,1,0,0
185.54767153740744,6,suspicious,1,0,0,normal,0.9590804606487003,10.641521986722447,66.83011095840503,0.0988840761908949,0,0,1,0.5726669440505447,0.6497985800996049,0,1,0,0,0
914.2277821073932,5,verified,0,0,0,normal,0.9367436334374801,17.43436812079419,32.91672778835961,1.91541494462944,0,0,0,0.28844217373989783,0.18902267353610913,0,0,0,0,0
65.67423327300334,3,suspicious,0,0,0,normal,0.9738592881444446,9.274563462128626,80.61341210810299,3.7520524363138352,0,0,0,0.6232606038554533,1.9951698811132177,2,0,1,0,0
1512.999978317007,2,verified,0,1,0,high-risk,0.15713779567087427,12.053789438899566,54.42502519876863,1.12811460171932,1,1,0,0.72214865905426,0.23185976395760757,1,0,1,0,1
1839.664231913008,2,verified,0,0,0,high-risk,0.3498470936403671,4.158319522166903,62.874277690883304,0.5791542405146238,0,1,0,0.18525512388361826,0.4502378951203723,0,0,0,0,1
1089.851540550276,1,verified,1,0,0,high-risk,0.5260683755410771,18.739931672636278,40.32809344575748,0.9698552601032762,0,0,0,0.9794821104283105,0.5001028492827724,2,0,0,0,1
230.13329215156597,3,verified,0,0,0,unusual,1.6874667079885486,23.387998563941615,93.61494113540593,4.277747139401827,1,1,0,0.4218648483840104,1.0586653377448931,1,0,0,0,0
41.681284341003945,5,suspicious,0,0,0,normal,0.4166038318150973,9.328285985103184,46.416424177724494,2.932405214735242,0,0,1,0.23278069807917462,2.320944802296084,0,0,0,0,0
478.7895967624351,3,verified,0,0,0,normal,0.04752826363717646,21.662961928159532,80.73239213518981,4.108978791795643,0,0,0,0.5629869436922783,1.7885988679277531,1,0,0,0,0
